pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,ecosystem,privid
282,1769214323.2332633,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-3304.683154,3917.006647,-3304.684253,368221.331263,278190.972858,1.072217,-5.265815,2.5,8052.85642,20.828164,361702.12766,376.0,-2647.320557,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-7623.770508,384.943512,4149351,4150103,28409.938268,-15737.521119,-36004.949323,8490.451204,APPLE,
283,1769214323.2699015,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,4738.459272,-318.573925,4738.459662,226219.310103,195189.199207,0.975285,57.349247,116.5,586.412515,22.321169,492021.276596,376.0,2906.92334,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-57794.222656,-17232.496094,4172096,4172848,-1632.714588,-19361.614333,47065.06281,10411.636921,APPLE,
284,1769214323.3026168,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,4190.061351,-402.328786,4190.060611,226283.995544,214637.135182,0.976336,57.215319,116.0,462.706132,22.346323,492021.276596,376.0,2662.993408,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-65547.0,-17141.736328,4172097,4172849,4582.231994,9385.486938,14632.268863,8620.907393,APPLE,
304,1769214323.5559971,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,32345.596079,12919.517072,32345.59775,345126.88194,262798.631094,0.958056,77.584024,2.5,41108.976367,23.228879,172872.340426,376.0,15388.188477,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,68480.71875,41230.621094,4502256,4503008,42810.507903,25836.553875,27503.477467,42560.230915,APPLE,
305,1769214323.5884092,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,31839.906989,12628.850078,31839.90791,343415.289462,258370.702489,0.956483,77.61287,2.5,40952.550907,23.08998,172872.340426,376.0,15143.21875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,68480.71875,41215.761719,4502257,4503009,44700.659603,36382.759097,40264.313871,20794.810381,APPLE,
309,1769214323.6248045,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-5666.587752,8610.576726,-5666.587885,344223.945136,241808.92138,0.969602,70.240313,1.0,8073.676445,21.123089,416666.666667,360.0,7638.48584,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,118547.835938,8795.772461,4540889,4541609,-18412.252815,-13504.531573,15187.330322,-7092.377502,GOOGLE,
310,1769214323.6544895,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-6074.550373,8425.732007,-6074.549241,343050.069708,261155.397747,0.969311,71.352071,1.0,7934.485745,21.26112,416666.666667,360.0,7484.87207,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,117034.773438,8646.813477,4540890,4541610,-6728.977165,2793.143036,-13101.974047,-4384.602339,GOOGLE,
318,1769214323.6941767,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-6427.848149,-4541.693427,-6427.848,264515.856415,199395.183192,0.953534,58.823903,2.0,4284.911909,21.948566,364864.864865,296.0,933.430969,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-14719.671875,5803.022949,4667484,4668076,-36386.451501,-4270.812576,9220.381932,44398.450612,TILE,
319,1769214323.7145388,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-5922.605547,-4575.004503,-5922.60523,264116.419927,224591.767211,0.95544,58.463567,2.0,4147.378434,21.957621,364864.864865,296.0,1047.285522,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-13315.211914,5595.046387,4667485,4668077,-49220.22186,570.176673,57366.968758,8410.07774,TILE,
333,1769214323.7621598,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb702de,3970.569239,3519.929602,3970.570152,346124.946741,276504.16898,0.938517,70.590228,2.5,22516.053855,23.969091,167553.191489,376.0,-919.786621,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10384.484375,1294.595825,4942518,4943270,16650.938503,-11350.779089,-6396.9046,-9830.604479,APPLE,
339,1769214324.0010302,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02c7,8107.078153,10040.14559,8107.078831,351296.250393,258027.218367,0.994649,-49.007577,4.0,25271.672303,22.316274,223404.255319,376.0,3140.671631,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,44686.878906,13540.455078,5018449,5019201,50479.945873,-1020.386215,3833.627183,-11883.474427,APPLE,
345,1769214324.0544643,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41e50f2ddfc78a71de9c1f38afa80e49c5c02ad0e3db,-15235.837622,4079.790765,-15235.837149,336130.062185,246320.031512,0.98502,54.875608,1.0,7186.057424,22.917092,372222.222222,360.0,6613.197266,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-24011.492188,-9965.764648,5120145,5120865,-14823.711822,15296.086509,-15487.206191,-40552.90171,GOOGLE,
346,1769214324.0837023,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41e50f2ddfc78a71de9c1f38afa80e49c5c02ad0e3db,-14771.744682,4131.371266,-14771.743875,336026.447138,265230.435928,0.986138,54.54368,1.0,7025.996212,22.918894,372222.222222,360.0,6160.223633,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-23498.667969,-9977.461914,5120146,5120866,-10030.902823,24657.611553,-43842.39202,-31209.427132,GOOGLE,
349,1769214324.1160796,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,9f54e134c56602010403025afd17165afd131ff9026916370c7f287488a70000000cf6cf8d,9624.57409,7291.917641,9624.57448,323613.4757,239656.375947,1.062515,-31.494556,2.5,31118.492267,23.496198,244680.851064,376.0,9531.365234,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4054.378418,-526.908875,5123755,5124507,-5039.300825,44951.078974,-21940.459627,-1333.880666,SAMSUNG,f9026916370c7f28
353,1769214324.174172,37,0,D1:CF:9E:9A:9A:B6,8E89BED6,APPLE,b69a9a9ecfd11eff4c0012196052b39d011feb04e1f3b848b5f48f3406a166418956cd012e,-9558.654346,6477.124268,-9558.655052,361753.265802,301596.329741,0.950397,-83.745034,21.5,-2967.852214,17.863585,662234.042553,376.0,11084.250977,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-24618.369141,-11218.589844,5233322,5234074,-11131.200478,-32725.227964,-40779.081967,56423.326099,APPLE,
368,1769214324.2447467,37,0,58:5B:46:54:3D:94,8E89BED6,GOOGLE,943d54465b580201061916aafe40297310c75708598e4042a4b74d155ad47ed48feef1,10043.303786,11247.235641,10043.30362,343482.89547,252126.389653,1.012588,-27.392565,6.0,7078.405287,23.04377,419444.444444,360.0,13922.931641,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10372.162109,-10292.835938,5475848,5476568,-2484.220084,12277.368972,-11083.446964,36752.66138,GOOGLE,
369,1769214324.2767053,37,0,58:5B:46:54:3D:94,8E89BED6,GOOGLE,943d54465b580201061916aafe40297310c75708598e4042a4b74d155ad47ed48feef1,10511.858089,11615.534379,10511.857678,342763.850703,259247.622734,1.010911,-29.908755,6.0,6977.426459,23.066691,419444.444444,360.0,14291.087891,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10372.162109,-10149.459961,5475849,5476569,437.913673,-6279.419215,5547.649783,36002.22799,GOOGLE,
372,1769214324.5080943,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e55502b9,28494.299446,14633.042778,28494.299587,346304.187051,249196.89416,1.057559,15.793748,3.0,39827.422885,25.20569,303191.489362,376.0,16760.953125,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,68293.507812,26133.478516,5517352,5518104,26623.280696,28556.237985,29102.666302,31802.904322,APPLE,
373,1769214324.5467837,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e55502b9,28595.716789,14608.371344,28595.716296,346256.78388,250149.01632,1.056292,16.527994,3.0,39758.336993,25.197308,303191.489362,376.0,16439.392578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,75029.070312,26182.986328,5517353,5518105,20688.909776,21352.889659,40351.561698,35933.379746,APPLE,
387,1769214324.6140728,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,9882.644583,10282.011692,9882.644784,319020.532929,233218.845332,0.943905,72.443389,0.5,12140.712384,21.62536,330555.555556,360.0,16538.455078,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,46318.078125,13265.633789,5867677,5868397,4834.225423,5525.677077,7819.9635,15506.122007,GOOGLE,
388,1769214324.6581576,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,10363.216744,10273.920565,10363.216165,318297.937952,247211.982653,0.942423,72.59373,0.5,12026.263378,21.715796,330555.555556,360.0,16725.378906,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,46318.078125,13244.017578,5867678,5868398,9933.966075,-4680.586727,3339.191014,24652.648713,GOOGLE,
389,1769214324.693584,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,22006.650144,2250.213524,22006.650376,289032.556565,218497.434901,0.984382,85.336601,33.5,7656.510501,22.24481,351351.351351,296.0,12925.848633,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-34228.453125,579.287842,5899573,5900165,-7610.552067,46643.994069,22004.095729,30314.258064,TILE,
390,1769214324.722042,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,22495.79232,1924.946818,22495.792295,288781.718926,232096.896801,0.985725,81.814578,33.5,7358.009346,22.253575,351351.351351,296.0,12669.1875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-30254.548828,687.910645,5899574,5900166,-15888.75287,53327.162739,41525.956318,17624.36907,TILE,
396,1769214324.7521813,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c004a,-8222.188076,-1063.7114,-8222.188101,234014.843793,189463.496968,1.042019,-14.465742,1.5,15822.778073,22.537488,268617.021277,376.0,-2749.095947,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-20159.439453,5007.823242,5985798,5986550,-5297.81384,-26985.621459,-13680.541649,21676.468841,APPLE,
415,1769214325.006958,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0321,4118.031011,1743.026987,4118.031473,310986.76929,237191.399006,1.020495,-26.501973,2.5,31371.859518,24.492883,313829.787234,376.0,-847.972717,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,14210.003906,19344.355469,6200859,6201611,-6082.241697,-21321.045281,29636.837663,24658.71143,APPLE,
418,1769214325.04311,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-39858.56898,-4714.054577,-39858.567571,350483.688394,248813.446704,0.973486,67.28588,1.0,-37096.964947,21.273324,375000.0,360.0,-13186.863281,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-44335.214844,-19811.28125,6219373,6220093,-41208.571019,-64925.592457,-5907.408202,-35115.493987,GOOGLE,
419,1769214325.073157,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-40422.574306,-4462.37044,-40422.574727,349659.593995,279365.120085,0.975569,66.40107,1.0,-37270.757116,21.240523,375000.0,360.0,-13422.226562,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-46039.96875,-19924.833984,6219374,6220094,-32424.263955,-59152.005295,-17709.439418,-35910.159119,GOOGLE,
422,1769214325.1118991,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-17083.985995,8518.246225,-17083.986811,345460.153394,254800.522286,0.965746,83.541257,1.0,-10527.720487,21.558773,413888.888889,360.0,6273.224121,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,5367.314941,-5821.39502,6316329,6317049,-22549.150505,5088.824592,-33882.0169,-20834.955448,GOOGLE,
423,1769214325.1419983,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-16534.487416,8891.978729,-16534.48814,345045.764797,268323.790642,0.966938,84.626889,1.0,-10740.559308,21.519187,413888.888889,360.0,6664.546875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,10251.882812,-5930.808594,6316330,6317050,-10634.623936,-4971.994867,-43769.527233,-14541.34054,GOOGLE,
428,1769214325.1798975,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe41853258a40fb4780c33c8fef2ba93922b872584bf6b,9647.274477,11552.817953,9647.274154,224680.992256,173271.168035,0.998847,-49.326029,0.5,30314.253537,22.357427,302777.777778,360.0,9020.25293,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,32624.888672,10358.298828,6406533,6407253,50106.269687,23059.118738,-6106.953906,-20199.979035,GOOGLE,
429,1769214325.2153518,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe41853258a40fb4780c33c8fef2ba93922b872584bf6b,9445.949592,11236.546898,9445.949683,224625.013897,189899.00265,1.000237,-44.237663,0.5,30137.993123,22.377276,302777.777778,360.0,9120.495117,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,32592.619141,10329.199219,6406534,6407254,42681.513553,18373.447807,-1022.467718,-11833.290758,GOOGLE,
434,1769214325.2520752,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,12298.745677,10025.507636,12298.745516,341455.746043,259458.012993,0.915581,-69.701917,2.5,34389.768281,22.556448,77127.659574,376.0,4032.825195,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,32368.109375,18537.330078,6434345,6435097,36515.464067,-35926.530194,16138.686494,38779.60907,APPLE,
435,1769214325.2856214,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,12492.016908,9763.526063,12492.016163,341421.071282,264103.750148,0.915596,-69.371112,2.5,34347.812004,22.532566,77127.659574,376.0,3572.787598,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,36450.628906,18490.226562,6434346,6435098,44826.513035,-20460.091046,17699.607612,6211.095077,APPLE,
437,1769214325.3265135,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03a7,-19954.739609,6922.469705,-19954.738727,353130.946067,275961.015077,1.061656,15.19008,22.5,-6223.130115,19.013095,648936.170213,376.0,7932.115723,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-108975.695312,-30680.410156,6489730,6490482,-54680.453159,-10459.926654,-32859.268698,15793.989245,APPLE,
438,1769214325.3593135,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03a7,-20264.716895,7108.016257,-20264.714853,351956.882585,291991.26343,1.061574,14.493336,22.5,-5931.905469,19.022756,648936.170213,376.0,8134.648438,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-108975.695312,-30579.402344,6489731,6490483,-45570.119844,-28340.107044,-25772.088463,19339.612757,APPLE,
448,1769214325.5959764,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,30989.193172,13276.263169,30989.193965,361923.58225,283195.685883,1.021364,-20.875888,2.5,60474.899469,22.386283,204787.234043,376.0,20393.482422,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,56009.957031,21904.054688,6649331,6650083,44375.116464,55924.040303,24850.608959,-9115.084565,SAMSUNG,f90201825f7b715b
449,1769214325.630784,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,31500.400189,13218.754054,31500.400834,360907.265475,278649.682332,1.021094,-22.502592,2.5,60341.454971,22.392668,204787.234043,376.0,20777.873047,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,56598.703125,21933.873047,6649332,6650084,46145.64303,56158.811772,-890.162422,10993.061962,SAMSUNG,f90201825f7b715b
464,1769214325.6871855,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-9170.994899,-7057.044636,-9170.996125,368536.329847,273153.833289,0.918522,-84.835264,3.0,19591.574475,23.927005,143617.021277,376.0,2165.461182,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,58200.839844,21980.304688,6920419,6921171,-32870.631621,18995.442407,-1225.081485,7355.340496,SAMSUNG,f9028bfe1e2f4130
465,1769214325.7215831,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-8787.206038,-7145.998702,-8787.206515,368422.740305,272947.768966,0.919248,-84.130114,3.0,19395.44277,23.837533,143617.021277,376.0,1824.959595,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,64541.710938,21697.800781,6920420,6921172,-27265.250136,1834.192846,-8195.592617,23467.022105,SAMSUNG,f9028bfe1e2f4130
466,1769214325.7596142,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,6249.43168,2133.007252,6249.433091,341107.892503,260903.128796,1.001221,44.595082,2.5,5672.65716,23.921793,265957.446809,376.0,2777.8479,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,13819.313477,-4053.463379,6927231,6927983,8277.741024,2092.443956,-15168.137565,5109.290853,APPLE,
467,1769214325.8033032,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,6739.66437,2220.60496,6739.663542,339814.031769,265259.908819,0.999824,45.057981,2.5,5571.03077,23.902256,265957.446809,376.0,2723.709229,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,14745.041992,-3974.339355,6927232,6927984,9907.099563,-7483.329067,-19537.637614,15677.610713,APPLE,
470,1769214325.8441207,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe41af4c0acac3db560680984461c6fc0e8607ff9362b4,-39373.431411,5369.385282,-39373.431521,339286.935278,254016.110495,0.979932,-70.504912,0.5,-28512.897344,20.307702,438888.888889,360.0,385.691833,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-70932.179688,-27478.363281,6959168,6959888,-9607.740816,-56533.971005,-45902.334176,-20405.568818,GOOGLE,
471,1769214325.8749957,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe41af4c0acac3db560680984461c6fc0e8607ff9362b4,-39863.900023,5319.903448,-39863.900584,337830.615525,258678.366007,0.980214,-71.923029,0.5,-28675.396465,20.349779,438888.888889,360.0,342.002197,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-70932.179688,-27578.65625,6959169,6959889,-4812.612021,-71535.570967,-42963.011671,-16950.474062,GOOGLE,
477,1769214326.1104193,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90205,7449.958413,3932.269261,7449.958367,331231.113189,237296.869254,0.969776,-57.633869,3.0,19464.816999,23.420646,332446.808511,376.0,4515.51709,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,26547.015625,12358.806641,7000181,7000933,20996.875842,-6268.842809,-8649.933921,31039.585024,APPLE,
478,1769214326.1473868,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90205,7034.751782,3859.62268,7034.752054,330636.336588,263140.837207,0.971361,-57.050983,3.0,19440.959485,23.435473,332446.808511,376.0,4403.312988,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,21085.34375,12376.318359,7000182,7000934,23838.294908,3005.876497,14442.189364,-2142.266852,APPLE,
497,1769214326.2176743,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,a332089c667e02010403025afd17165afd131ff902b8d92caa6cfd96a2a7000000eec398ca,-5585.917114,8533.877939,-5585.917832,353883.281531,259575.680929,0.99416,52.730516,2.5,20247.239368,23.050559,375000.0,376.0,10232.728516,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-11580.15332,10538.695312,7460361,7461113,-14796.309169,25390.722341,3141.885077,-25056.682449,SAMSUNG,f902b8d92caa6cfd
498,1769214326.25327,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,a332089c667e02010403025afd17165afd131ff902b8d92caa6cfd96a2a7000000eec398ca,-5118.451164,8818.355403,-5118.451185,352929.583931,267390.737143,0.995003,52.310553,2.5,20011.454932,23.085352,375000.0,376.0,10250.761719,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-6609.652344,10435.695312,7460362,7461114,-26921.893514,14876.535673,-1625.421168,5072.055753,SAMSUNG,f902b8d92caa6cfd
502,1769214326.4903655,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-10574.292404,15683.031616,-10574.293556,359180.252939,299605.146273,1.009208,-27.119663,28.0,-10158.836897,18.239843,683510.638298,376.0,21536.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-86958.296875,-33260.164062,7553256,7554008,-19573.238302,-41030.355924,-10125.871047,34974.830477,APPLE,
503,1769214326.5284708,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-9890.766346,15681.801012,-9890.767538,358872.472089,300856.895655,1.009293,-24.799327,28.0,-9902.51399,18.212812,683510.638298,376.0,21844.976562,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-86386.882812,-33114.210938,7553257,7554009,-6232.725329,-55112.131968,-5794.906794,32715.935241,APPLE,
528,1769214326.610612,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,23132.919759,6778.40001,23132.921711,289152.865456,220948.086053,1.017963,-35.832829,0.5,14246.068918,23.360878,202702.702703,296.0,17172.607422,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,16378.204102,12823.621094,7938763,7939355,39369.489499,28800.11102,-2337.240785,10292.730996,TILE,
549,1769214326.8436048,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-16322.125339,1304.454038,-16322.123988,282753.779713,222385.007476,1.001528,-44.338273,0.0,-10229.219899,21.120639,243243.243243,296.0,2888.119385,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-46245.625,-11146.114258,8147664,8148256,8287.670422,-42951.538118,-1081.748673,-52028.767469,TILE,
550,1769214326.864684,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-16156.244906,846.654162,-16156.24497,281367.730274,232399.645432,0.999623,-45.16269,0.0,-10570.290548,21.139068,243243.243243,296.0,2635.019531,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-46245.625,-11256.783203,8147665,8148257,-11989.400344,-29906.152215,6592.668578,-41506.203993,TILE,
555,1769214326.8875287,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-2837.119562,4269.915607,-2837.121184,288008.049831,202524.611169,1.064119,-15.877564,2.0,8060.319217,20.475672,401595.744681,376.0,-1886.81311,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-2953.465332,1251.585327,8167111,8167863,-2671.382361,5923.410681,-31742.326488,28736.597268,APPLE,
556,1769214326.9209268,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-3155.080529,4198.460137,-3155.081107,287967.050164,215419.88636,1.06605,-15.451776,2.0,7924.225408,20.442872,401595.744681,376.0,-2021.785767,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3161.869141,1205.050171,8167112,8167864,21411.02631,-9706.983221,-37731.072631,15034.860725,APPLE,
